,al_id,u_id,datetime
3015,77,816,2022.06.29
3016,77,816,2021.06.10
3017,81,816,2021.07.20
3018,77,817,2022.04.24
3019,77,818,2021.09.14
3020,70,818,2021.12.30
3021,70,818,2021.12.17
3022,70,818,2020.11.13
3023,113,818,2020.11.11
3024,224,818,2021.09.13
3025,77,819,2021.01.20
3026,77,820,2022.07.17
3027,77,820,2021.07.22
3028,89,820,2021.02.08
3029,118,820,2021.02.08
3030,118,820,2021.02.08
3031,82,820,2021.02.08
3032,77,821,2021.05.24
3033,77,822,2021.09.09
3034,70,822,2021.09.09
3035,77,823,2021.10.30
3036,224,823,2021.10.30
3037,77,824,2022.01.16
3038,70,824,2022.01.16
3039,77,825,2019.10.22
3040,77,826,2022.07.26
3041,77,826,2022.05.25
3042,1092,826,2022.07.26
3043,77,827,2022.01.18
3044,77,827,2021.10.28
3045,77,827,2021.10.26
3046,77,827,2021.10.26
3047,70,827,2021.10.28
3048,77,828,2022.04.20
3049,77,829,2022.03.08
3050,77,829,2021.12.21
3051,66,829,2020.12.02
3052,253,829,2020.12.25
3053,77,830,2022.02.23
3054,77,831,2022.04.08
3055,70,831,2022.04.08
3056,77,832,2020.11.05
3057,70,832,2020.11.05
3058,77,833,2020.07.16
3059,77,834,2022.07.06
3060,1094,834,2022.07.06
3061,77,835,2022.01.15
3062,77,835,2022.01.12
3063,77,836,2022.05.03
3064,70,836,2022.05.03
3065,1092,836,2022.05.03
3066,77,837,2022.06.22
3067,77,837,2022.06.14
3068,70,837,2022.06.22
3069,66,837,2022.06.22
3070,1214,837,2022.06.14
3071,1064,837,2022.06.14
3072,77,838,2022.04.27
3073,1111,838,2022.04.27
3074,77,839,2022.01.21
3075,77,840,2022.01.21
3076,70,840,2022.01.21
3077,77,841,2022.03.17
3078,77,842,2022.03.21
3079,70,842,2021.12.22
3080,1136,842,2021.12.22
3081,77,843,2022.01.14
3082,77,844,2021.02.04
3083,77,845,2021.11.16
3084,77,846,2022.05.24
3085,77,846,2021.12.06
3086,77,847,2022.02.12
3087,77,848,2022.06.27
3088,70,848,2022.06.27
3089,77,849,2021.09.14
3090,77,850,2022.01.11
3091,77,851,2021.12.26
3092,1065,852,2022.06.09
3093,1065,853,2022.01.13
3094,1065,854,2021.12.15
3095,1065,855,2022.06.02
3096,353,855,2022.06.02
3097,70,855,2022.06.02
3098,81,855,2022.06.02
3099,193,855,2022.06.02
3100,1065,856,2022.05.27
3101,1122,857,2022.06.28
3102,1110,858,2021.12.04
3103,1019,859,2022.01.12
3104,90,860,2022.05.30
3105,89,860,2022.06.08
3106,90,861,2022.06.27
3107,90,862,2022.02.18
3108,89,862,2022.02.18
3109,1092,862,2022.02.17
3110,81,862,2022.02.18
3111,1021,863,2021.11.16
3112,89,864,2022.07.28
3113,89,865,2022.04.06
3114,89,866,2022.02.25
3115,89,867,2020.11.09
3116,89,868,2022.07.14
3117,89,869,2020.11.08
3118,120,869,2020.11.16
3119,89,870,2021.09.02
3120,89,871,2022.07.11
3121,89,872,2021.03.12
3122,1094,872,2022.03.04
3123,1094,872,2022.01.03
3124,190,872,2021.11.08
3125,190,872,2021.02.22
3126,294,872,2022.03.04
3127,294,872,2021.02.22
3128,294,872,2021.02.12
3129,293,872,2021.03.16
3130,196,872,2021.11.12
3131,193,872,2021.11.08
3132,224,872,2021.01.30
3133,89,873,2022.03.01
3134,89,874,2022.06.08
3135,89,875,2021.09.29
3136,89,876,2022.06.23
3137,89,877,2022.01.13
3138,162,878,2021.11.17
3139,162,878,2021.11.17
3140,162,879,2021.10.06
3141,162,880,2021.11.18
3142,162,881,2020.08.03
3143,162,881,2020.08.03
3144,81,881,2020.09.08
3145,162,882,2021.11.11
3146,70,882,2021.11.11
3147,162,883,2020.12.21
3148,70,883,2021.01.04
3149,162,884,2021.02.18
3150,162,885,2020.12.15
3151,162,886,2021.09.16
3152,1092,886,2021.10.31
3153,224,886,2021.11.06
3154,162,887,2021.07.26
3155,162,888,2021.04.24
3156,162,889,2020.04.24
3157,162,890,2020.05.18
3158,1016,891,2022.02.27
3159,1016,892,2022.05.27
3160,1085,892,2022.05.27
3161,1092,892,2022.05.27
3162,327,893,2022.05.29
3163,1064,893,2022.05.29
3164,222,893,2022.05.29
3165,327,894,2022.01.18
3166,327,895,2021.08.20
3167,326,896,2021.11.24
3168,326,897,2021.05.04
3169,326,898,2022.06.28
3170,1094,898,2021.12.30
3171,182,899,2022.01.03
3172,181,900,2021.10.26
3173,181,901,2021.12.14
3174,190,901,2020.07.22
3175,181,902,2021.08.10
3176,353,903,2022.05.24
3177,1074,904,2022.02.10
3178,70,905,2022.03.05
3179,70,906,2022.05.02
3180,70,907,2022.06.24
3181,1092,907,2022.06.24
3182,70,908,2020.08.23
3183,70,909,2021.12.22
3184,70,910,2022.07.12
3185,81,910,2022.07.11
3186,70,911,2021.09.09
3187,70,912,2020.12.24
3188,70,913,2021.11.14
3189,190,913,2021.11.08
3190,222,913,2022.07.14
3191,70,914,2022.05.22
3192,1064,914,2022.05.07
3193,70,915,2022.05.20
3194,70,916,2020.09.05
3195,70,917,2022.02.18
3196,70,918,2022.01.21
3197,1098,918,2022.01.21
3198,70,919,2022.03.11
3199,1012,919,2022.03.15
3200,1012,919,2022.03.11
3201,1013,919,2022.03.15
3202,1013,919,2022.03.11
3203,70,920,2022.05.24
3204,70,921,2022.05.11
3205,70,922,2021.12.04
3206,70,923,2022.02.08
3207,70,924,2022.05.02
3208,70,925,2022.01.21
3209,70,926,2021.12.21
3210,70,927,2022.06.22
3211,70,928,2022.06.29
3212,70,929,2019.11.11
3213,70,930,2021.12.08
3214,70,931,2021.12.16
3215,70,932,2021.12.28
3216,70,933,2022.07.06
3217,1094,933,2022.07.06
3218,190,933,2022.07.06
3219,294,933,2022.07.06
3220,70,934,2019.10.29
3221,70,935,2022.07.13
3222,70,936,2020.01.06
3223,70,937,2020.12.27
3224,81,937,2020.12.27
3225,294,937,2020.12.27
3226,70,938,2022.07.08
3227,82,938,2022.03.20
3228,70,939,2022.07.01
3229,70,940,2021.09.30
3230,70,941,2021.09.07
3231,70,942,2021.12.13
3232,70,943,2019.11.06
3233,70,944,2021.10.14
3234,70,945,2019.12.20
3235,70,946,2022.06.30
3236,70,947,2019.12.19
3237,70,948,2022.03.17
3238,70,949,2022.07.19
3239,70,950,2022.07.13
3240,1106,950,2022.07.13
3241,70,951,2022.07.26
3242,66,951,2022.07.26
3243,1124,951,2022.07.26
3244,70,952,2022.08.04
3245,70,953,2022.01.14
3246,1092,953,2022.01.08
3247,70,954,2021.11.14
3248,70,955,2021.07.15
3249,70,955,2021.07.15
3250,70,956,2022.06.17
3251,70,957,2020.11.15
3252,70,958,2020.09.18
3253,1105,959,2021.12.28
3254,1105,960,2022.06.10
3255,1136,960,2022.06.10
3256,1105,961,2022.04.19
3257,1105,962,2022.06.11
3258,1105,963,2022.04.10
3259,1064,963,2022.04.17
3260,1105,964,2022.05.24
3261,1216,964,2022.05.24
3262,1105,965,2022.04.02
3263,1105,966,2022.07.20
3264,224,966,2022.07.20
3265,1106,967,2022.07.07
3266,1216,967,2022.07.07
3267,66,968,2022.06.26
3268,224,968,2022.06.26
3269,66,969,2022.04.19
3270,1012,969,2022.04.19
3271,66,970,2020.12.20
3272,66,971,2021.01.16
3273,299,971,2021.01.15
3274,66,972,2021.10.21
3275,66,973,2021.10.20
3276,224,973,2021.10.20
3277,66,974,2022.05.24
3278,66,975,2022.07.10
3279,1064,975,2022.07.10
3280,66,976,2022.04.15
3281,1094,976,2022.04.15
3282,1064,976,2022.04.15
3283,299,977,2021.10.03
3284,1216,978,2022.05.24
3285,1064,978,2022.05.24
3286,1092,979,2022.02.22
3287,1092,980,2022.05.24
3288,1092,980,2022.05.24
3289,1092,981,2022.07.15
3290,1092,982,2022.07.13
3291,1092,983,2022.05.13
3292,1092,984,2022.07.28
3293,1092,985,2022.06.16
3294,81,985,2022.05.24
3295,1092,986,2022.01.27
3296,1092,987,2022.04.22
3297,1167,987,2022.02.26
3298,1092,988,2022.07.28
3299,1092,989,2022.04.21
3300,1092,990,2022.04.14
3301,1092,991,2022.05.02
3302,1014,991,2022.05.02
3303,1092,992,2021.10.27
3304,100,992,2021.12.13
3305,1092,993,2022.07.19
3306,190,993,2021.11.24
3307,193,993,2021.11.24
3308,1092,994,2022.01.17
3309,1092,995,2022.02.22
3310,1129,996,2022.05.02
3311,115,997,2021.02.18
3312,115,998,2021.11.26
3313,115,999,2022.03.15
3314,1012,1000,2022.02.03
3315,1012,1001,2022.01.28
3316,1014,1002,2022.04.19
3317,1167,1003,2022.04.06
3318,1167,1004,2022.04.29
3319,1167,1005,2022.04.06
3320,1167,1006,2022.05.25
3321,1167,1007,2022.05.09
3322,1167,1008,2022.04.09
3323,1167,1009,2022.01.19
3324,227,1010,2022.08.05
3325,227,1011,2021.10.22
3326,227,1012,2022.02.15
3327,85,1013,2022.07.19
3328,81,1014,2022.07.17
3329,196,1014,2022.06.15
3330,82,1014,2022.08.02
3331,98,1014,2022.07.14
3332,81,1015,2022.05.07
3333,81,1016,2020.03.13
3334,294,1016,2020.12.12
3335,81,1017,2022.07.14
3336,81,1018,2022.01.21
3337,81,1019,2022.03.10
3338,98,1019,2022.03.10
3339,81,1020,2022.02.11
3340,81,1020,2022.02.11
3341,81,1021,2022.06.30
3342,81,1022,2022.02.05
3343,81,1023,2022.06.02
3344,81,1024,2022.07.30
3345,81,1025,2021.07.23
3346,352,1025,2021.11.27
3347,81,1026,2021.06.02
3348,81,1027,2020.10.22
3349,196,1027,2021.03.06
3350,81,1028,2021.08.07
3351,81,1029,2021.05.30
3352,193,1029,2021.05.30
3353,81,1030,2022.01.18
3354,81,1031,2022.02.11
3355,82,1031,2022.02.11
3356,81,1032,2022.01.21
3357,81,1032,2022.01.21
3358,81,1032,2022.01.21
3359,81,1033,2022.06.17
3360,280,1034,2021.01.06
3361,280,1035,2022.03.07
3362,280,1036,2022.05.13
3363,1214,1036,2022.06.17
3364,1094,1036,2022.05.13
3365,1064,1036,2022.06.17
3366,1064,1036,2022.05.13
3367,190,1036,2022.05.13
3368,224,1036,2022.06.17
3369,280,1037,2022.04.25
3370,280,1038,2022.02.13
3371,309,1038,2022.02.15
3372,280,1039,2022.07.01
3373,280,1040,2022.03.14
3374,1094,1040,2022.03.19
3375,1166,1041,2022.02.22
3376,1224,1042,2022.06.27
3377,363,1042,2022.06.27
3378,1214,1043,2022.07.06
3379,1214,1044,2022.06.15
3380,294,1044,2022.07.03
3381,1214,1045,2022.07.15
3382,1214,1046,2022.05.27
3383,1196,1047,2022.05.25
3384,1062,1047,2022.05.25
3385,1196,1048,2022.04.26
3386,1150,1049,2022.07.03
3387,120,1049,2022.07.03
3388,1149,1050,2022.05.07
3389,1137,1051,2022.04.01
3390,1136,1052,2021.12.23
3391,1136,1053,2022.05.08
3392,1136,1054,2022.03.19
3393,1136,1055,2022.03.08
3394,1136,1056,2022.01.21
3395,190,1056,2020.12.28
3396,294,1056,2020.12.28
3397,293,1056,2020.12.28
3398,1134,1057,2022.03.01
3399,1094,1057,2022.03.03
3400,1132,1058,2022.05.23
3401,1123,1059,2022.01.06
3402,1123,1060,2022.01.30
3403,1115,1061,2022.03.14
3404,1111,1062,2021.11.03
3405,309,1062,2021.11.03
3406,222,1062,2021.11.03
3407,1111,1063,2022.08.01
3408,1111,1064,2022.01.03
3409,1111,1065,2022.07.07
3410,1098,1066,2022.06.05
3411,1098,1067,2021.09.29
3412,1098,1068,2022.02.22
3413,1094,1069,2022.05.04
3414,190,1069,2022.05.04
3415,1094,1070,2022.06.29
3416,1094,1071,2022.05.12
3417,1094,1072,2022.01.22
3418,1094,1073,2022.01.21
3419,1094,1074,2022.07.01
3420,190,1074,2022.07.01
3421,309,1074,2021.12.21
3422,193,1074,2022.07.01
3423,1094,1075,2022.01.08
3424,294,1075,2022.01.08
3425,193,1075,2022.01.08
3426,1094,1076,2022.08.10
3427,1094,1077,2022.05.24
3428,1094,1078,2021.12.17
3429,1094,1078,2021.12.13
3430,190,1078,2021.12.17
3431,294,1078,2021.12.17
3432,80,1078,2021.12.17
3433,82,1078,2021.12.17
3434,1094,1079,2021.10.21
3435,1094,1080,2021.12.08
3436,1094,1081,2022.06.20
3437,1094,1082,2022.06.08
3438,1094,1083,2022.01.23
3439,1094,1084,2022.06.11
3440,1062,1084,2022.06.11
3441,190,1084,2022.06.11
3442,294,1084,2022.06.11
3443,1094,1085,2022.01.14
3444,1094,1085,2022.01.09
3445,1094,1085,2022.01.09
3446,1094,1085,2021.12.20
3447,1094,1086,2022.03.03
3448,1094,1087,2022.01.16
3449,1094,1088,2022.02.09
3450,1094,1089,2022.02.14
3451,1094,1090,2021.12.14
3452,1061,1090,2021.12.14
3453,193,1090,2021.12.14
3454,308,1090,2021.12.07
3455,222,1090,2021.12.07
3456,131,1090,2021.12.17
3457,1094,1091,2022.05.24
3458,331,1091,2022.05.24
3459,1094,1092,2022.06.08
3460,1094,1093,2021.12.28
3461,1094,1094,2021.12.24
3462,1094,1095,2021.10.07
3463,1094,1096,2022.01.22
3464,1061,1096,2022.01.22
3465,309,1096,2022.01.22
3466,1094,1097,2022.04.26
3467,1094,1098,2022.04.22
3468,190,1098,2022.05.23
3469,294,1098,2022.05.23
3470,1094,1099,2021.10.06
3471,1094,1100,2021.12.18
3472,1094,1101,2021.12.17
3473,1094,1102,2022.01.02
3474,1094,1103,2021.12.18
3475,190,1103,2021.12.18
3476,1094,1104,2022.01.31
3477,1064,1105,2022.07.22
3478,1064,1106,2021.12.19
3479,1064,1107,2022.02.18
3480,1064,1108,2021.12.11
3481,1064,1109,2022.06.06
3482,1064,1110,2022.07.13
3483,1064,1111,2022.08.06
3484,1064,1112,2022.08.04
3485,224,1112,2022.08.04
3486,1064,1113,2022.04.19
3487,1064,1113,2022.04.19
3488,1064,1114,2022.05.17
3489,220,1114,2022.05.17
3490,224,1114,2022.05.17
3491,1064,1115,2022.01.22
3492,1061,1116,2022.06.15
3493,1061,1117,2022.03.16
3494,1061,1118,2022.02.18
3495,1061,1119,2022.02.10
3496,1061,1120,2022.02.03
3497,1060,1121,2022.02.22
3498,363,1122,2022.06.08
3499,253,1123,2021.09.10
3500,253,1124,2022.03.24
3501,253,1125,2021.08.06
3502,253,1126,2022.02.20
3503,253,1127,2022.07.01
3504,332,1128,2021.09.25
3505,330,1129,2022.03.17
3506,330,1130,2022.04.20
3507,331,1131,2022.04.20
3508,331,1131,2022.04.20
3509,331,1131,2022.04.20
3510,331,1132,2022.04.28
3511,331,1133,2022.07.29
3512,331,1134,2022.03.24
3513,331,1135,2022.02.10
3514,331,1136,2021.07.06
3515,352,1136,2021.05.18
3516,331,1137,2021.07.20
3517,190,1137,2021.02.03
3518,196,1137,2021.07.20
3519,196,1137,2021.02.03
3520,193,1137,2021.02.03
3521,190,1138,2022.07.26
3522,190,1139,2021.10.30
3523,190,1140,2019.12.31
3524,190,1141,2022.05.12
3525,190,1142,2020.03.20
3526,190,1143,2022.04.27
3527,190,1144,2022.05.10
3528,96,1144,2022.05.10
3529,190,1145,2022.06.23
3530,190,1146,2021.09.01
3531,294,1146,2021.09.01
3532,190,1147,2020.03.03
3533,190,1148,2022.01.23
3534,294,1148,2022.01.23
3535,190,1149,2021.07.30
3536,294,1149,2021.07.29
3537,220,1149,2021.12.03
3538,190,1150,2021.03.18
3539,190,1151,2022.04.09
3540,190,1152,2020.05.15
3541,193,1152,2020.05.15
3542,190,1153,2020.09.15
3543,196,1153,2020.09.21
3544,193,1153,2020.09.21
3545,190,1154,2021.12.14
3546,190,1155,2021.11.26
3547,294,1156,2022.01.12
3548,294,1157,2021.01.16
3549,294,1158,2022.02.07
3550,294,1158,2022.02.02
3551,293,1159,2021.07.23
3552,196,1160,2020.05.19
3553,352,1161,2021.04.07
3554,309,1161,2021.03.29
3555,352,1162,2021.04.13
3556,96,1162,2022.05.06
3557,98,1162,2022.05.06
3558,352,1163,2022.01.25
3559,352,1164,2021.07.21
3560,352,1165,2021.11.13
3561,352,1166,2021.04.08
3562,219,1167,2022.07.30
3563,219,1168,2022.05.02
3564,118,1169,2019.12.06
3565,309,1170,2022.05.04
3566,222,1170,2021.09.29
3567,309,1171,2021.02.19
3568,193,1172,2022.07.12
3569,193,1173,2022.07.12
3570,193,1174,2020.12.22
3571,193,1174,2020.12.22
3572,193,1175,2020.01.31
3573,308,1176,2021.06.24
3574,308,1177,2021.05.18
3575,222,1178,2021.12.04
3576,222,1179,2022.03.15
3577,222,1180,2022.07.28
3578,222,1181,2022.06.02
3579,222,1182,2022.07.03
3580,224,1182,2022.07.03
3581,222,1183,2020.07.18
3582,222,1184,2020.11.24
3583,222,1185,2021.09.23
3584,222,1186,2022.03.10
3585,131,1187,2021.12.05
3586,80,1188,2021.12.23
3587,82,1189,2022.03.02
3588,82,1190,2022.03.21
3589,298,1191,2022.01.24
3590,296,1192,2021.01.08
3591,113,1193,2021.06.01
3592,224,1194,2022.05.24
3593,224,1195,2022.05.25
3594,224,1196,2020.05.31
3595,224,1197,2020.07.17
3596,224,1198,2022.07.19
3597,224,1199,2022.06.24
3598,224,1200,2022.06.04
3599,224,1201,2022.05.24
3600,224,1202,2021.11.19
3601,224,1203,2021.09.27
3602,224,1204,2021.12.22
3603,224,1205,2021.12.27
3604,224,1206,2021.09.13
3605,224,1207,2022.06.16
3606,224,1208,2021.12.21
3607,96,1209,2022.05.24
